num_traces,guessing_entropy,success_rate
6420,179.34,0.0
6421,179.3,0.0
6422,179.18,0.0
6423,179.17,0.0
6424,178.88,0.0
6425,178.8,0.0
6426,178.9,0.0
6427,179.08,0.0
6428,178.92,0.0
6429,179.01,0.0
6430,179.16,0.0
6431,179.08,0.0
6432,178.94,0.0
6433,178.99,0.0
6434,179.08,0.0
6435,179.24,0.0
6436,179.26,0.0
6437,179.36,0.0
6438,179.23,0.0
6439,179.34,0.0
6440,179.43,0.0
6441,179.34,0.0
6442,179.17,0.0
6443,179.03,0.0
6444,179.26,0.0
6445,179.09,0.0
6446,179.24,0.0
6447,179.28,0.0
6448,179.48,0.0
6449,179.35,0.0
6450,179.66,0.0
6451,179.58,0.0
6452,179.71,0.0
6453,179.77,0.0
6454,179.68,0.0
6455,179.5,0.0
6456,179.53,0.0
6457,179.41,0.0
6458,179.39,0.0
6459,179.05,0.0
6460,179.14,0.0
6461,178.98,0.0
6462,178.88,0.0
6463,179.08,0.0
6464,178.95,0.0
6465,179.08,0.0
6466,179.14,0.0
6467,179.02,0.0
6468,179.04,0.0
6469,178.94,0.0
6470,178.99,0.0
6471,179.14,0.0
6472,178.76,0.0
6473,178.8,0.0
6474,178.73,0.0
6475,178.77,0.0
6476,178.82,0.0
6477,178.79,0.0
6478,178.69,0.0
6479,178.91,0.0
6480,178.7,0.0
6481,178.71,0.0
6482,178.67,0.0
6483,178.79,0.0
6484,178.82,0.0
6485,178.89,0.0
6486,178.72,0.0
6487,178.65,0.0
6488,178.74,0.0
6489,178.82,0.0
6490,178.56,0.0
6491,178.76,0.0
6492,178.65,0.0
6493,178.84,0.0
6494,179.0,0.0
6495,179.08,0.0
6496,178.88,0.0
6497,178.86,0.0
6498,178.98,0.0
6499,178.94,0.0
6500,178.94,0.0
6501,178.95,0.0
6502,178.98,0.0
6503,178.85,0.0
6504,179.2,0.0
6505,179.08,0.0
6506,179.19,0.0
6507,179.39,0.0
6508,179.31,0.0
6509,179.08,0.0
6510,179.11,0.0
6511,179.13,0.0
6512,179.2,0.0
6513,179.17,0.0
6514,179.19,0.0
6515,179.09,0.0
6516,179.23,0.0
6517,179.27,0.0
6518,179.05,0.0
6519,179.16,0.0
6520,179.12,0.0
6521,178.96,0.0
6522,178.76,0.0
6523,178.9,0.0
6524,178.96,0.0
6525,178.99,0.0
6526,178.93,0.0
6527,178.78,0.0
6528,178.77,0.0
6529,178.96,0.0
6530,178.75,0.0
6531,178.77,0.0
6532,178.73,0.0
6533,178.69,0.0
6534,178.79,0.0
6535,178.93,0.0
6536,178.74,0.0
6537,178.95,0.0
6538,178.75,0.0
6539,178.7,0.0
6540,178.84,0.0
6541,178.86,0.0
6542,178.88,0.0
6543,178.98,0.0
6544,179.27,0.0
6545,179.31,0.0
6546,179.29,0.0
6547,179.13,0.0
6548,178.93,0.0
6549,179.08,0.0
6550,178.98,0.0
6551,178.9,0.0
6552,179.04,0.0
6553,179.21,0.0
6554,179.45,0.0
6555,179.74,0.0
6556,179.63,0.0
6557,179.5,0.0
6558,179.4,0.0
6559,179.25,0.0
6560,179.3,0.0
6561,179.31,0.0
6562,179.4,0.0
6563,179.48,0.0
6564,179.54,0.0
6565,179.38,0.0
6566,179.24,0.0
6567,179.4,0.0
6568,179.43,0.0
6569,179.57,0.0
6570,179.56,0.0
6571,179.56,0.0
6572,179.68,0.0
6573,179.73,0.0
6574,179.75,0.0
6575,179.79,0.0
6576,179.84,0.0
6577,179.71,0.0
6578,179.96,0.0
6579,179.9,0.0
6580,179.86,0.0
6581,179.7,0.0
6582,179.63,0.0
6583,179.36,0.0
6584,179.29,0.0
6585,179.4,0.0
6586,179.2,0.0
6587,179.13,0.0
6588,179.17,0.0
6589,179.29,0.0
6590,179.22,0.0
6591,179.02,0.0
6592,179.0,0.0
6593,179.02,0.0
6594,179.05,0.0
6595,178.98,0.0
6596,179.27,0.0
6597,179.37,0.0
6598,179.13,0.0
6599,179.09,0.0
6600,179.11,0.0
6601,178.85,0.0
6602,178.92,0.0
6603,178.85,0.0
6604,179.05,0.0
6605,179.27,0.0
6606,179.2,0.0
6607,179.17,0.0
6608,179.18,0.0
6609,179.05,0.0
6610,179.16,0.0
6611,178.93,0.0
6612,179.0,0.0
6613,178.98,0.0
6614,178.86,0.0
6615,178.47,0.0
6616,178.68,0.0
6617,178.46,0.0
6618,178.29,0.0
6619,178.21,0.0
6620,178.2,0.0
6621,178.39,0.0
6622,178.53,0.0
6623,178.39,0.0
6624,178.32,0.0
6625,178.21,0.0
6626,178.23,0.0
6627,178.19,0.0
6628,178.19,0.0
6629,178.02,0.0
6630,178.27,0.0
6631,178.16,0.0
6632,178.41,0.0
6633,178.39,0.0
6634,178.52,0.0
6635,178.61,0.0
6636,178.6,0.0
6637,178.71,0.0
6638,178.73,0.0
6639,178.73,0.0
6640,178.68,0.0
6641,178.76,0.0
6642,178.58,0.0
6643,178.91,0.0
6644,178.73,0.0
6645,178.65,0.0
6646,178.83,0.0
6647,178.81,0.0
6648,178.91,0.0
6649,178.89,0.0
6650,179.06,0.0
6651,178.97,0.0
6652,178.8,0.0
6653,178.97,0.0
6654,179.04,0.0
6655,179.19,0.0
6656,179.33,0.0
6657,179.44,0.0
6658,179.24,0.0
6659,179.11,0.0
6660,179.19,0.0
6661,179.23,0.0
6662,179.46,0.0
6663,179.74,0.0
6664,179.91,0.0
6665,180.14,0.0
6666,180.09,0.0
6667,179.91,0.0
6668,179.93,0.0
6669,179.9,0.0
6670,180.07,0.0
6671,180.03,0.0
6672,180.12,0.0
6673,180.17,0.0
6674,180.11,0.0
6675,179.95,0.0
6676,179.77,0.0
6677,179.88,0.0
6678,179.63,0.0
6679,179.61,0.0
6680,179.72,0.0
6681,179.55,0.0
6682,179.76,0.0
6683,179.72,0.0
6684,179.68,0.0
6685,179.74,0.0
6686,179.46,0.0
6687,179.54,0.0
6688,179.58,0.0
6689,179.53,0.0
6690,179.59,0.0
6691,179.43,0.0
6692,179.31,0.0
6693,179.42,0.0
6694,179.05,0.0
6695,179.26,0.0
6696,179.31,0.0
6697,179.35,0.0
6698,179.1,0.0
6699,179.05,0.0
6700,178.91,0.0
6701,179.17,0.0
6702,179.31,0.0
6703,179.07,0.0
6704,179.26,0.0
6705,179.06,0.0
6706,178.85,0.0
6707,178.76,0.0
6708,178.92,0.0
6709,179.19,0.0
6710,179.15,0.0
6711,179.04,0.0
6712,179.1,0.0
6713,179.03,0.0
6714,179.13,0.0
6715,179.23,0.0
6716,179.22,0.0
6717,179.25,0.0
6718,179.36,0.0
6719,179.34,0.0
6720,179.47,0.0
6721,179.42,0.0
6722,179.26,0.0
6723,179.48,0.0
6724,179.59,0.0
6725,179.74,0.0
6726,179.9,0.0
6727,180.02,0.0
6728,180.31,0.0
6729,180.17,0.0
6730,180.13,0.0
6731,180.08,0.0
6732,180.14,0.0
6733,179.9,0.0
6734,179.84,0.0
6735,179.68,0.0
6736,179.66,0.0
6737,179.67,0.0
6738,179.6,0.0
6739,179.49,0.0
6740,179.66,0.0
6741,179.71,0.0
6742,179.83,0.0
6743,179.94,0.0
6744,180.0,0.0
6745,179.93,0.0
6746,179.91,0.0
6747,179.95,0.0
6748,179.95,0.0
6749,179.75,0.0
6750,179.6,0.0
6751,179.78,0.0
6752,179.56,0.0
6753,179.46,0.0
6754,179.8,0.0
6755,179.87,0.0
6756,179.98,0.0
6757,179.9,0.0
6758,179.94,0.0
6759,179.84,0.0
6760,179.69,0.0
6761,179.79,0.0
6762,179.66,0.0
6763,179.81,0.0
6764,179.85,0.0
6765,180.02,0.0
6766,179.79,0.0
6767,180.07,0.0
6768,180.07,0.0
6769,180.2,0.0
6770,180.3,0.0
6771,180.35,0.0
6772,180.34,0.0
6773,180.42,0.0
6774,180.47,0.0
6775,180.53,0.0
6776,180.54,0.0
6777,180.49,0.0
6778,180.33,0.0
6779,180.69,0.0
6780,180.74,0.0
6781,180.87,0.0
6782,180.73,0.0
6783,180.5,0.0
6784,180.61,0.0
6785,180.4,0.0
6786,180.29,0.0
6787,180.45,0.0
6788,180.28,0.0
6789,180.55,0.0
6790,180.37,0.0
6791,180.31,0.0
6792,180.14,0.0
6793,180.06,0.0
6794,180.29,0.0
6795,180.4,0.0
6796,180.46,0.0
6797,180.41,0.0
6798,180.28,0.0
6799,180.09,0.0
6800,180.47,0.0
6801,180.6,0.0
6802,180.76,0.0
6803,180.65,0.0
6804,180.51,0.0
6805,180.53,0.0
6806,180.51,0.0
6807,180.54,0.0
6808,180.39,0.0
6809,180.4,0.0
6810,180.54,0.0
6811,180.3,0.0
6812,180.12,0.0
6813,180.28,0.0
6814,180.29,0.0
6815,180.31,0.0
6816,180.27,0.0
6817,180.26,0.0
6818,180.38,0.0
6819,180.23,0.0
6820,180.18,0.0
6821,180.14,0.0
6822,180.28,0.0
6823,180.21,0.0
6824,180.5,0.0
6825,180.38,0.0
6826,180.41,0.0
6827,180.46,0.0
6828,180.51,0.0
6829,180.37,0.0
6830,180.34,0.0
6831,180.47,0.0
6832,180.39,0.0
6833,180.41,0.0
6834,180.47,0.0
6835,180.48,0.0
6836,180.39,0.0
6837,180.57,0.0
6838,180.49,0.0
6839,180.58,0.0
6840,180.39,0.0
6841,180.53,0.0
6842,180.47,0.0
6843,180.55,0.0
6844,180.49,0.0
6845,180.39,0.0
6846,180.43,0.0
6847,180.24,0.0
6848,180.05,0.0
6849,180.11,0.0
6850,179.85,0.0
6851,180.11,0.0
6852,179.97,0.0
6853,180.03,0.0
6854,179.99,0.0
6855,180.23,0.0
6856,180.2,0.0
6857,180.39,0.0
6858,180.65,0.0
6859,180.59,0.0
6860,180.53,0.0
6861,180.5,0.0
6862,180.67,0.0
6863,180.69,0.0
6864,180.7,0.0
6865,180.82,0.0
6866,180.89,0.0
6867,180.9,0.0
6868,180.74,0.0
6869,180.85,0.0
6870,180.71,0.0
6871,180.59,0.0
6872,180.63,0.0
6873,180.59,0.0
6874,180.57,0.0
6875,180.63,0.0
6876,180.51,0.0
6877,180.41,0.0
6878,180.58,0.0
6879,180.49,0.0
6880,180.23,0.0
6881,180.4,0.0
6882,180.41,0.0
6883,180.37,0.0
6884,180.36,0.0
6885,180.62,0.0
6886,180.5,0.0
6887,180.56,0.0
6888,180.59,0.0
6889,180.51,0.0
6890,180.4,0.0
6891,180.37,0.0
6892,180.53,0.0
6893,180.63,0.0
6894,180.53,0.0
6895,180.51,0.0
6896,180.76,0.0
6897,180.83,0.0
6898,181.03,0.0
6899,180.91,0.0
6900,181.1,0.0
6901,180.96,0.0
6902,180.95,0.0
6903,181.27,0.0
6904,181.35,0.0
6905,181.39,0.0
6906,181.49,0.0
6907,181.67,0.0
6908,181.5,0.0
6909,181.36,0.0
6910,181.32,0.0
6911,181.21,0.0
6912,181.31,0.0
6913,181.37,0.0
6914,181.18,0.0
6915,181.37,0.0
6916,181.16,0.0
6917,181.01,0.0
6918,181.04,0.0
6919,181.16,0.0
6920,181.19,0.0
6921,181.15,0.0
6922,181.26,0.0
6923,181.02,0.0
6924,181.2,0.0
6925,181.14,0.0
6926,181.3,0.0
6927,181.39,0.0
6928,181.36,0.0
6929,181.35,0.0
6930,181.49,0.0
6931,181.45,0.0
6932,181.53,0.0
6933,181.47,0.0
6934,181.35,0.0
6935,181.45,0.0
6936,181.4,0.0
6937,181.41,0.0
6938,181.54,0.0
6939,181.61,0.0
6940,181.43,0.0
6941,181.59,0.0
6942,181.39,0.0
6943,181.44,0.0
6944,181.46,0.0
6945,181.31,0.0
6946,181.45,0.0
6947,181.4,0.0
6948,181.36,0.0
6949,181.56,0.0
6950,181.52,0.0
6951,181.53,0.0
6952,181.62,0.0
6953,181.75,0.0
6954,181.73,0.0
6955,181.82,0.0
6956,181.67,0.0
6957,181.53,0.0
6958,181.62,0.0
6959,181.67,0.0
6960,181.48,0.0
6961,181.48,0.0
6962,181.34,0.0
6963,181.34,0.0
6964,181.32,0.0
6965,181.33,0.0
6966,181.33,0.0
6967,181.26,0.0
6968,181.12,0.0
6969,181.58,0.0
6970,181.23,0.0
6971,181.27,0.0
6972,181.24,0.0
6973,181.51,0.0
6974,181.46,0.0
6975,181.41,0.0
6976,181.27,0.0
6977,181.39,0.0
6978,181.27,0.0
6979,181.3,0.0
6980,181.28,0.0
6981,181.43,0.0
6982,181.16,0.0
6983,180.99,0.0
6984,181.15,0.0
6985,181.18,0.0
6986,181.04,0.0
6987,180.72,0.0
6988,180.96,0.0
6989,180.97,0.0
6990,180.69,0.0
6991,180.76,0.0
6992,180.76,0.0
6993,180.94,0.0
6994,181.09,0.0
6995,181.04,0.0
6996,180.92,0.0
6997,180.67,0.0
6998,180.7,0.0
6999,180.7,0.0
7000,180.65,0.0
7001,180.59,0.0
7002,180.78,0.0
7003,180.55,0.0
7004,180.63,0.0
7005,180.5,0.0
7006,180.61,0.0
7007,180.48,0.0
7008,180.39,0.0
7009,180.55,0.0
7010,180.53,0.0
7011,180.69,0.0
7012,180.53,0.0
7013,180.49,0.0
7014,180.56,0.0
7015,180.42,0.0
7016,180.34,0.0
7017,180.37,0.0
7018,180.38,0.0
7019,180.34,0.0
7020,180.39,0.0
7021,180.47,0.0
7022,180.46,0.0
7023,180.58,0.0
7024,180.68,0.0
7025,180.46,0.0
7026,180.56,0.0
7027,180.33,0.0
7028,180.34,0.0
7029,180.15,0.0
7030,180.03,0.0
7031,179.98,0.0
7032,179.87,0.0
7033,179.69,0.0
7034,179.64,0.0
7035,179.56,0.0
7036,179.69,0.0
7037,179.67,0.0
7038,179.54,0.0
7039,179.61,0.0
7040,179.56,0.0
7041,179.47,0.0
7042,179.6,0.0
7043,179.55,0.0
7044,179.61,0.0
7045,179.54,0.0
7046,179.49,0.0
7047,179.6,0.0
7048,179.48,0.0
7049,179.74,0.0
7050,179.82,0.0
7051,179.86,0.0
7052,179.79,0.0
7053,179.68,0.0
7054,179.68,0.0
7055,179.91,0.0
7056,179.83,0.0
7057,179.84,0.0
7058,179.93,0.0
7059,180.14,0.0
7060,180.2,0.0
7061,180.25,0.0
7062,179.93,0.0
7063,180.2,0.0
7064,180.14,0.0
7065,180.15,0.0
7066,180.1,0.0
7067,179.96,0.0
7068,180.0,0.0
7069,180.26,0.0
7070,180.05,0.0
7071,180.14,0.0
7072,180.26,0.0
7073,180.04,0.0
7074,179.9,0.0
7075,179.74,0.0
7076,179.75,0.0
7077,179.71,0.0
7078,179.72,0.0
7079,179.69,0.0
7080,179.42,0.0
7081,179.21,0.0
7082,179.09,0.0
7083,179.06,0.0
7084,179.3,0.0
7085,179.48,0.0
7086,179.3,0.0
7087,179.29,0.0
7088,179.22,0.0
7089,179.68,0.0
7090,179.71,0.0
7091,179.75,0.0
7092,179.58,0.0
7093,179.61,0.0
7094,179.58,0.0
7095,179.56,0.0
7096,179.41,0.0
7097,179.45,0.0
7098,179.34,0.0
7099,179.3,0.0
7100,179.24,0.0
7101,179.07,0.0
7102,179.14,0.0
7103,179.09,0.0
7104,179.08,0.0
7105,179.16,0.0
7106,179.1,0.0
7107,179.36,0.0
7108,179.15,0.0
7109,179.13,0.0
7110,179.14,0.0
7111,179.07,0.0
7112,178.93,0.0
7113,178.97,0.0
7114,178.91,0.0
7115,179.06,0.0
7116,178.97,0.0
7117,179.04,0.0
7118,178.89,0.0
7119,178.96,0.0
7120,178.89,0.0
7121,179.15,0.0
7122,178.99,0.0
7123,179.19,0.0
7124,179.36,0.0
7125,179.29,0.0
7126,179.59,0.0
7127,179.39,0.0
7128,179.36,0.0
7129,179.42,0.0
7130,179.28,0.0
7131,179.15,0.0
7132,179.36,0.0
7133,179.19,0.0
7134,179.22,0.0
7135,179.07,0.0
7136,179.13,0.0
7137,179.19,0.0
7138,179.46,0.0
7139,179.13,0.0
7140,178.91,0.0
7141,179.12,0.0
7142,179.09,0.0
7143,179.07,0.0
7144,179.18,0.0
7145,179.05,0.0
7146,179.0,0.0
7147,179.12,0.0
7148,178.76,0.0
7149,178.87,0.0
7150,178.83,0.0
7151,178.8,0.0
7152,178.67,0.0
7153,178.62,0.0
7154,178.6,0.0
7155,178.76,0.0
7156,178.62,0.0
7157,178.64,0.0
7158,178.69,0.0
7159,178.65,0.0
7160,178.71,0.0
7161,178.91,0.0
7162,179.13,0.0
7163,178.9,0.0
7164,179.08,0.0
7165,179.32,0.0
7166,179.57,0.0
7167,179.8,0.0
7168,179.67,0.0
7169,179.66,0.0
7170,179.64,0.0
7171,179.87,0.0
7172,179.86,0.0
7173,179.97,0.0
7174,180.02,0.0
7175,179.99,0.0
7176,180.31,0.0
7177,180.19,0.0
7178,180.32,0.0
7179,179.99,0.0
7180,180.2,0.0
7181,180.25,0.0
7182,180.08,0.0
7183,180.23,0.0
7184,180.01,0.0
7185,180.15,0.0
7186,180.17,0.0
7187,180.32,0.0
7188,180.44,0.0
7189,180.45,0.0
7190,180.63,0.0
7191,180.31,0.0
7192,180.42,0.0
7193,180.41,0.0
7194,180.45,0.0
7195,180.35,0.0
7196,180.3,0.0
7197,180.16,0.0
7198,180.18,0.0
7199,180.2,0.0
7200,180.43,0.0
7201,180.56,0.0
7202,180.55,0.0
7203,180.56,0.0
7204,180.54,0.0
7205,180.47,0.0
7206,180.44,0.0
7207,180.43,0.0
7208,180.26,0.0
7209,180.29,0.0
7210,180.35,0.0
7211,180.31,0.0
7212,180.28,0.0
7213,180.41,0.0
7214,180.32,0.0
7215,180.54,0.0
7216,180.39,0.0
7217,180.47,0.0
7218,180.4,0.0
7219,180.4,0.0
7220,180.45,0.0
7221,180.31,0.0
7222,180.43,0.0
7223,180.56,0.0
7224,180.54,0.0
7225,180.74,0.0
7226,180.46,0.0
7227,180.42,0.0
7228,180.15,0.0
7229,180.1,0.0
7230,180.04,0.0
7231,179.95,0.0
7232,179.92,0.0
7233,179.89,0.0
7234,179.86,0.0
7235,179.99,0.0
7236,180.06,0.0
7237,180.09,0.0
7238,180.05,0.0
7239,180.22,0.0
7240,180.31,0.0
7241,180.15,0.0
7242,180.35,0.0
7243,180.41,0.0
7244,180.49,0.0
7245,180.42,0.0
7246,180.43,0.0
7247,180.45,0.0
7248,180.26,0.0
7249,180.28,0.0
7250,180.21,0.0
7251,180.16,0.0
7252,180.16,0.0
7253,180.03,0.0
7254,180.39,0.0
7255,180.15,0.0
7256,180.41,0.0
7257,180.39,0.0
7258,180.25,0.0
7259,180.31,0.0
7260,180.35,0.0
7261,180.28,0.0
7262,180.47,0.0
7263,180.52,0.0
7264,180.48,0.0
7265,180.42,0.0
7266,180.46,0.0
7267,180.36,0.0
7268,180.31,0.0
7269,180.26,0.0
7270,180.19,0.0
7271,180.15,0.0
7272,179.99,0.0
7273,180.06,0.0
7274,179.81,0.0
7275,179.82,0.0
7276,179.88,0.0
7277,179.94,0.0
7278,179.72,0.0
7279,179.52,0.0
7280,179.51,0.0
7281,179.52,0.0
7282,179.59,0.0
7283,179.74,0.0
7284,179.78,0.0
7285,179.76,0.0
7286,179.64,0.0
7287,179.84,0.0
7288,179.57,0.0
7289,179.95,0.0
7290,179.87,0.0
7291,180.08,0.0
7292,180.35,0.0
7293,180.2,0.0
7294,180.12,0.0
7295,179.87,0.0
7296,179.89,0.0
7297,179.94,0.0
7298,180.16,0.0
7299,180.04,0.0
7300,180.09,0.0
7301,180.0,0.0
7302,180.5,0.0
7303,180.59,0.0
7304,180.4,0.0
7305,180.62,0.0
7306,180.66,0.0
7307,180.64,0.0
7308,180.7,0.0
7309,180.71,0.0
7310,180.74,0.0
7311,180.92,0.0
7312,180.84,0.0
7313,180.76,0.0
7314,180.64,0.0
7315,180.7,0.0
7316,180.89,0.0
7317,181.0,0.0
7318,180.93,0.0
7319,181.03,0.0
7320,181.01,0.0
7321,180.92,0.0
7322,180.91,0.0
7323,180.82,0.0
7324,180.75,0.0
7325,180.62,0.0
7326,180.67,0.0
7327,180.61,0.0
7328,180.64,0.0
7329,180.53,0.0
7330,180.6,0.0
7331,180.5,0.0
7332,180.39,0.0
7333,180.35,0.0
7334,180.41,0.0
7335,180.28,0.0
7336,180.42,0.0
7337,180.48,0.0
7338,180.44,0.0
7339,180.44,0.0
7340,180.53,0.0
7341,180.58,0.0
7342,180.69,0.0
7343,180.36,0.0
7344,180.58,0.0
7345,180.51,0.0
7346,180.39,0.0
7347,180.33,0.0
7348,180.45,0.0
7349,180.43,0.0
7350,180.36,0.0
7351,180.45,0.0
7352,180.61,0.0
7353,180.5,0.0
7354,180.43,0.0
7355,180.38,0.0
7356,180.57,0.0
7357,180.65,0.0
7358,180.71,0.0
7359,180.49,0.0
7360,180.48,0.0
7361,180.71,0.0
7362,180.97,0.0
7363,180.85,0.0
7364,180.89,0.0
7365,181.03,0.0
7366,181.16,0.0
7367,181.14,0.0
7368,180.96,0.0
7369,180.78,0.0
7370,180.68,0.0
7371,180.7,0.0
7372,181.05,0.0
7373,180.96,0.0
7374,180.89,0.0
7375,181.09,0.0
7376,181.18,0.0
7377,181.08,0.0
7378,180.97,0.0
7379,180.99,0.0
7380,180.85,0.0
7381,180.83,0.0
7382,180.82,0.0
7383,180.77,0.0
7384,180.71,0.0
7385,180.83,0.0
7386,180.82,0.0
7387,180.91,0.0
7388,180.86,0.0
7389,180.8,0.0
7390,180.78,0.0
7391,180.74,0.0
7392,180.89,0.0
7393,180.91,0.0
7394,180.99,0.0
7395,181.01,0.0
7396,181.23,0.0
7397,181.47,0.0
7398,181.52,0.0
7399,181.38,0.0
7400,181.31,0.0
7401,181.29,0.0
7402,181.31,0.0
7403,181.36,0.0
7404,181.51,0.0
7405,181.39,0.0
7406,181.29,0.0
7407,181.42,0.0
7408,181.38,0.0
7409,181.42,0.0
7410,181.43,0.0
7411,181.47,0.0
7412,181.57,0.0
7413,181.49,0.0
7414,181.6,0.0
7415,181.39,0.0
7416,181.24,0.0
7417,181.29,0.0
7418,181.22,0.0
7419,181.25,0.0
7420,181.34,0.0
7421,181.51,0.0
7422,181.51,0.0
7423,181.32,0.0
7424,181.41,0.0
7425,181.37,0.0
7426,181.34,0.0
7427,181.41,0.0
7428,181.21,0.0
7429,181.24,0.0
7430,181.61,0.0
7431,181.37,0.0
7432,181.34,0.0
7433,181.29,0.0
7434,181.34,0.0
7435,181.59,0.0
7436,181.5,0.0
7437,181.4,0.0
7438,181.5,0.0
7439,181.32,0.0
7440,181.39,0.0
7441,181.26,0.0
7442,181.31,0.0
7443,181.3,0.0
7444,181.17,0.0
7445,181.15,0.0
7446,181.38,0.0
7447,180.94,0.0
7448,180.96,0.0
7449,181.03,0.0
7450,180.97,0.0
7451,181.09,0.0
7452,181.06,0.0
7453,181.15,0.0
7454,181.02,0.0
7455,180.84,0.0
7456,180.88,0.0
7457,180.92,0.0
7458,180.89,0.0
7459,180.87,0.0
7460,180.97,0.0
7461,181.15,0.0
7462,180.85,0.0
7463,181.16,0.0
7464,181.01,0.0
7465,181.13,0.0
7466,180.98,0.0
7467,181.05,0.0
7468,181.23,0.0
7469,181.27,0.0
7470,181.39,0.0
7471,181.27,0.0
7472,181.05,0.0
7473,181.03,0.0
7474,180.76,0.0
7475,180.65,0.0
7476,180.78,0.0
7477,180.83,0.0
7478,180.69,0.0
7479,180.65,0.0
7480,180.69,0.0
7481,180.58,0.0
7482,180.57,0.0
7483,180.59,0.0
7484,180.63,0.0
7485,180.73,0.0
7486,180.77,0.0
7487,180.69,0.0
7488,180.64,0.0
7489,180.8,0.0
7490,180.75,0.0
7491,181.08,0.0
7492,180.87,0.0
7493,180.79,0.0
7494,180.88,0.0
7495,180.78,0.0
7496,180.87,0.0
7497,180.71,0.0
7498,180.69,0.0
7499,180.85,0.0
7500,180.79,0.0
7501,180.89,0.0
7502,180.97,0.0
7503,180.94,0.0
7504,180.95,0.0
7505,180.78,0.0
7506,181.0,0.0
7507,180.96,0.0
7508,181.0,0.0
7509,180.95,0.0
7510,180.83,0.0
7511,180.87,0.0
7512,180.98,0.0
7513,181.28,0.0
7514,181.2,0.0
7515,181.41,0.0
7516,181.45,0.0
7517,181.58,0.0
7518,181.84,0.0
7519,181.84,0.0
7520,181.64,0.0
7521,181.49,0.0
7522,181.33,0.0
7523,181.54,0.0
7524,181.43,0.0
7525,181.54,0.0
7526,181.37,0.0
7527,181.31,0.0
7528,181.39,0.0
7529,181.23,0.0
7530,181.17,0.0
7531,181.35,0.0
7532,181.64,0.0
7533,181.77,0.0
7534,181.31,0.0
7535,181.67,0.0
7536,181.53,0.0
7537,181.64,0.0
7538,181.56,0.0
7539,181.65,0.0
7540,181.54,0.0
7541,181.55,0.0
7542,181.8,0.0
7543,181.82,0.0
7544,181.79,0.0
7545,181.74,0.0
7546,181.79,0.0
7547,181.97,0.0
7548,182.03,0.0
7549,182.02,0.0
7550,182.05,0.0
7551,181.81,0.0
7552,182.18,0.0
7553,182.25,0.0
7554,182.07,0.0
7555,182.06,0.0
7556,181.92,0.0
7557,181.77,0.0
7558,181.73,0.0
7559,181.54,0.0
7560,181.58,0.0
7561,181.57,0.0
7562,181.58,0.0
7563,181.78,0.0
7564,181.84,0.0
7565,181.62,0.0
7566,181.88,0.0
7567,181.98,0.0
7568,182.05,0.0
7569,181.88,0.0
7570,181.86,0.0
7571,181.99,0.0
7572,181.86,0.0
7573,181.92,0.0
7574,181.89,0.0
7575,181.79,0.0
7576,181.84,0.0
7577,182.05,0.0
7578,181.82,0.0
7579,181.69,0.0
7580,181.55,0.0
7581,181.72,0.0
7582,181.56,0.0
7583,181.5,0.0
7584,181.63,0.0
7585,181.75,0.0
7586,181.74,0.0
7587,181.63,0.0
7588,181.94,0.0
7589,181.76,0.0
7590,181.63,0.0
7591,181.64,0.0
7592,181.57,0.0
7593,181.7,0.0
7594,181.79,0.0
7595,181.89,0.0
7596,181.88,0.0
7597,181.92,0.0
7598,181.92,0.0
7599,181.6,0.0
7600,181.83,0.0
7601,181.92,0.0
7602,182.0,0.0
7603,181.85,0.0
7604,181.95,0.0
7605,181.95,0.0
7606,182.05,0.0
7607,181.99,0.0
7608,181.85,0.0
7609,182.02,0.0
7610,182.06,0.0
7611,182.21,0.0
7612,182.18,0.0
7613,182.27,0.0
7614,182.2,0.0
7615,182.33,0.0
7616,182.26,0.0
7617,182.43,0.0
7618,182.3,0.0
7619,182.16,0.0
7620,182.1,0.0
7621,182.18,0.0
7622,182.21,0.0
7623,182.14,0.0
7624,181.99,0.0
7625,182.2,0.0
7626,182.41,0.0
7627,182.42,0.0
7628,182.56,0.0
7629,182.57,0.0
7630,182.69,0.0
7631,182.88,0.0
7632,182.69,0.0
7633,182.77,0.0
7634,182.75,0.0
7635,182.8,0.0
7636,182.94,0.0
7637,183.0,0.0
7638,183.07,0.0
7639,182.9,0.0
7640,183.0,0.0
7641,183.37,0.0
7642,183.42,0.0
7643,183.63,0.0
7644,183.41,0.0
7645,183.37,0.0
7646,183.25,0.0
7647,183.2,0.0
7648,183.18,0.0
7649,183.17,0.0
7650,183.34,0.0
7651,183.23,0.0
7652,183.03,0.0
7653,183.14,0.0
7654,183.18,0.0
7655,182.93,0.0
7656,183.1,0.0
7657,182.97,0.0
7658,182.93,0.0
7659,183.1,0.0
7660,183.0,0.0
7661,183.0,0.0
7662,182.98,0.0
7663,182.91,0.0
7664,182.85,0.0
7665,182.85,0.0
7666,182.88,0.0
7667,182.76,0.0
7668,182.78,0.0
7669,182.7,0.0
7670,182.71,0.0
7671,182.7,0.0
7672,182.94,0.0
7673,182.92,0.0
7674,183.11,0.0
7675,182.67,0.0
7676,182.82,0.0
7677,182.9,0.0
7678,182.86,0.0
7679,182.86,0.0
7680,182.71,0.0
7681,182.84,0.0
7682,182.83,0.0
7683,182.88,0.0
7684,182.77,0.0
7685,182.75,0.0
7686,182.76,0.0
7687,182.79,0.0
7688,182.82,0.0
7689,182.79,0.0
7690,182.81,0.0
